,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
64,2020,12,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",1588.0,324.0,97.15,2.22,131.11,2.28,91.25,27.0,6.0,20745.0,6844.0,226.0,4397.0,166.0,9112.0
65,2020,12,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",18.0,5.0,3.32,0.69,0.99,0.0,0.0,0.0,0.0,644.0,338.0,183.0,123.0,0.0,0.0
66,2020,12,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",247.0,44.0,21.25,1.89,7.66,1.25,11.95,0.0,0.0,3216.0,1378.0,276.0,414.0,44.0,1104.0
67,2020,12,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",47.0,5.0,1.04,0.47,2.53,0.0,0.96,0.0,0.0,159.0,26.0,15.0,63.0,0.0,55.0
68,2020,12,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30.0,10.0,5.07,1.34,2.79,0.0,0.8,0.0,0.0,1109.0,326.0,474.0,273.0,0.0,36.0
69,2020,12,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",34.0,4.0,1.82,1.36,0.61,0.0,0.21,1.0,0.0,347.0,129.0,151.0,61.0,0.0,6.0
70,2020,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",670.0,140.0,55.73,0.0,42.36,1.35,40.55,13.0,0.0,8136.0,3312.0,0.0,1784.0,53.0,2987.0
71,2020,12,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1153.0,266.0,97.28,2.93,126.89,1.53,37.37,11.0,1.0,13747.0,6214.0,351.0,4509.0,53.0,2620.0
72,2020,12,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",33.0,7.0,2.58,0.18,4.24,0.0,0.0,0.0,0.0,774.0,393.0,35.0,346.0,0.0,0.0
73,2020,12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1278.0,249.0,78.89,0.0,102.66,1.72,65.73,19.0,1.0,15288.0,4985.0,0.0,3480.0,42.0,6781.0
74,2020,12,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",129.0,21.0,5.87,1.0,10.4,0.0,3.73,1.0,0.0,1681.0,1076.0,60.0,390.0,0.0,155.0
75,2020,12,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",505.0,74.0,25.21,2.53,36.14,0.0,10.13,5.0,1.0,4719.0,2728.0,280.0,1064.0,0.0,647.0
76,2020,12,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",81.0,17.0,5.81,0.0,3.46,0.0,7.73,0.0,0.0,1544.0,294.0,0.0,190.0,0.0,1060.0
77,2020,12,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",954.0,204.0,87.47,1.72,79.15,0.0,35.66,8.0,3.0,12904.0,6226.0,118.0,2954.0,0.0,3606.0
78,2020,12,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",20.0,2.0,0.0,1.71,0.29,0.0,0.0,1.0,0.0,457.0,0.0,353.0,104.0,0.0,0.0
79,2020,12,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",57.0,12.0,5.26,0.49,4.73,0.0,1.52,0.0,0.0,1013.0,438.0,196.0,251.0,0.0,128.0
80,2020,12,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",142.0,28.0,12.85,0.0,10.78,0.0,4.37,0.0,0.0,1705.0,565.0,0.0,308.0,0.0,832.0
81,2020,12,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60.0,13.0,2.65,2.34,5.22,0.0,2.8,0.0,0.0,848.0,266.0,129.0,278.0,0.0,175.0
82,2020,12,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",85.0,19.0,6.76,4.83,6.25,0.0,1.16,1.0,0.0,1383.0,406.0,472.0,373.0,0.0,132.0
