id,year,month,carrier,carrier_name,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,id-2,country_code,iata,airport,latitude,longitude
362,2019,12,WN,Southwest Airlines Co.,"Minneapolis, MN: Minneapolis-St Paul International",551,132,58.17,0.15,16.95,0,56.73,7,0,6089,2283,17,962,0,2827,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
363,2019,12,WN,Southwest Airlines Co.,"Philadelphia, PA: Philadelphia International",741,210,82.54,4.89,57.28,1,64.3,8,1,10789,4053,417,3370,20,2929,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
364,2019,12,WN,Southwest Airlines Co.,"Phoenix, AZ: Phoenix Sky Harbor International",5017,1148,364.08,4.93,230.63,3.49,544.87,43,3,53049,16484,452,7384,93,28636,12,US,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012
365,2019,12,WN,Southwest Airlines Co.,"San Diego, CA: San Diego International",3384,766,274.73,4.16,127.15,6.14,353.82,56,3,35352,12340,368,4104,159,18381,15,US,SAN,San Diego International Airport,32.7336,-117.19
366,2019,12,WN,Southwest Airlines Co.,"Seattle, WA: Seattle/Tacoma International",932,281,119.05,0.97,60.45,0,100.53,2,0,11801,4779,62,2141,0,4819,16,US,SEA,Seattle-Tacoma International Airport,47.449,-122.309
367,2019,12,WN,Southwest Airlines Co.,"San Francisco, CA: San Francisco International",1194,435,88.1,7.49,193.05,0,146.36,76,1,33218,6585,1039,15283,0,10311,17,US,SFO,San Francisco International Airport,37.619,-122.375
368,2019,12,WN,Southwest Airlines Co.,"Salt Lake City, UT: Salt Lake City International",748,256,109.05,1.65,23.88,1.02,120.41,3,5,12475,4677,36,960,46,6756,0,US,SLC,Salt Lake City International Airport,40.7884,-111.978
369,2019,12,YV,Mesa Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",154,28,14,2,4,0,8,0,0,2849,1862,98,166,0,723,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
370,2019,12,YV,Mesa Airlines Inc.,"Boston, MA: Logan International",15,2,2,0,0,0,0,0,0,87,87,0,0,0,0,13,US,BOS,Logan International Airport,42.3643,-71.0052
371,2019,12,YV,Mesa Airlines Inc.,"Charlotte, NC: Charlotte Douglas International",194,43,20,2,9,0,12,2,0,2724,1802,161,238,0,523,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
372,2019,12,YV,Mesa Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",90,19,10,0,3,0,6,0,0,1045,586,0,65,0,394,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
373,2019,12,YV,Mesa Airlines Inc.,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3333,872,168.16,36.42,164.03,2.93,500.45,101,17,84823,20406,5124,8894,108,50291,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
374,2019,12,YV,Mesa Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",203,31,19,1,3,0,8,2,0,2441,1682,193,52,0,514,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
375,2019,12,YV,Mesa Airlines Inc.,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",13,2,0,0,1,0,1,0,0,125,0,0,93,0,32,2,US,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
376,2019,12,YV,Mesa Airlines Inc.,"Houston, TX: George Bush Intercontinental/Houston",3112,502,129.21,22,119.88,0.7,230.22,20,14,45908,17002,2857,3916,16,22117,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
377,2019,12,YV,Mesa Airlines Inc.,"New York, NY: LaGuardia",114,37,16,0,11,0,10,2,0,3780,1639,0,1168,0,973,23,US,LGA,LaGuardia Airport,40.775,-73.875
378,2019,12,YV,Mesa Airlines Inc.,"Miami, FL: Miami International",2,2,1,0,1,0,0,0,0,103,55,0,48,0,0,3,US,MIA,Miami International Airport,25.7932,-80.2906
379,2019,12,YV,Mesa Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",134,31,15,1,3,1,11,0,0,2989,2022,15,122,59,771,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
380,2019,12,YV,Mesa Airlines Inc.,"Philadelphia, PA: Philadelphia International",51,9,4,1,3,0,1,0,0,616,439,44,108,0,25,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
381,2019,12,YV,Mesa Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",1605,408,62.09,4.99,83.1,1.34,256.48,24,2,34406,9028,194,3163,86,21935,12,US,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012
382,2019,12,YV,Mesa Airlines Inc.,"Salt Lake City, UT: Salt Lake City International",48,10,7,0,3,0,0,0,2,437,363,0,74,0,0,0,US,SLC,Salt Lake City International Airport,40.7884,-111.978
383,2019,12,YX,Republic Airline,"Atlanta, GA: Hartsfield-Jackson Atlanta International",569,116,23.87,2.96,44.42,0.87,43.88,7,1,7870,1365,211,1788,46,4460,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
384,2019,12,YX,Republic Airline,"Boston, MA: Logan International",1417,390,71.9,15.02,190.07,0,113.02,116,1,33868,4612,2579,15798,0,10879,13,US,BOS,Logan International Airport,42.3643,-71.0052
385,2019,12,YX,Republic Airline,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",70,7,0.33,0.09,2.17,0,4.41,0,0,301,12,7,48,0,234,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
386,2019,12,YX,Republic Airline,"Charlotte, NC: Charlotte Douglas International",1055,214,42.81,2.12,71.02,0,98.05,13,0,12600,3071,138,2460,0,6931,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
387,2019,12,YX,Republic Airline,"Washington, DC: Ronald Reagan Washington National",2428,452,93.64,9.09,195.59,0.84,152.84,35,14,27569,7391,1070,8252,47,10809,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
388,2019,12,YX,Republic Airline,"Denver, CO: Denver International",650,123,28.94,3.07,52.57,4.02,34.4,8,1,8154,2082,282,2081,155,3554,9,US,DEN,Denver International Airport,39.8617,-104.673
389,2019,12,YX,Republic Airline,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",114,19,7.85,0.98,5.33,0,4.84,2,3,1035,495,25,231,0,284,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
390,2019,12,YX,Republic Airline,"Detroit, MI: Detroit Metro Wayne County",699,109,25.53,2.33,31.04,0,50.1,11,2,6584,1602,330,1458,0,3194,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
391,2019,12,YX,Republic Airline,"Newark, NJ: Newark Liberty International",1967,621,43.85,6.73,452.28,0.33,117.82,86,5,53746,3202,632,38907,19,10986,21,US,EWR,Newark Liberty International Airport,40.6925,-74.1686
392,2019,12,YX,Republic Airline,"Houston, TX: George Bush Intercontinental/Houston",932,140,28.91,2.72,54.62,0,53.75,3,9,9953,2882,112,1989,0,4970,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
393,2019,12,YX,Republic Airline,"New York, NY: John F. Kennedy International",418,73,19.94,3.38,34.92,0,14.76,0,0,3876,1135,303,1445,0,993,22,US,JFK,John F. Kennedy International Airport,40.6397,-73.7789
394,2019,12,YX,Republic Airline,"New York, NY: LaGuardia",2820,732,116.83,13.95,393.42,0.05,207.75,57,5,54874,8804,1230,25024,3,19813,23,US,LGA,LaGuardia Airport,40.775,-73.875
395,2019,12,YX,Republic Airline,"Orlando, FL: Orlando International",12,1,0,0,1,0,0,0,0,15,0,0,15,0,0,4,US,MCO,Orlando International Airport,28.4294,-81.309
396,2019,12,YX,Republic Airline,"Miami, FL: Miami International",1127,143,33.9,4.84,49.88,0,54.38,0,0,7461,2211,467,1424,0,3359,3,US,MIA,Miami International Airport,25.7932,-80.2906
397,2019,12,YX,Republic Airline,"Minneapolis, MN: Minneapolis-St Paul International",461,97,16.94,1.88,40.1,0,38.09,5,0,5196,792,408,1382,0,2614,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
398,2019,12,YX,Republic Airline,"Chicago, IL: Chicago O'Hare International",1233,236,34.35,7.18,100.22,0.5,93.74,19,0,17082,2226,1160,6569,9,7118,18,US,ORD,Chicago O'Hare International Airport,41.9786,-87.9047
399,2019,12,YX,Republic Airline,"Philadelphia, PA: Philadelphia International",1598,358,51.62,8.91,183.17,1,113.29,21,0,22169,3260,884,9582,15,8428,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
400,2019,12,YX,Republic Airline,"Seattle, WA: Seattle/Tacoma International",9,2,0.5,0,1.5,0,0,0,0,141,33,0,108,0,0,16,US,SEA,Seattle-Tacoma International Airport,47.449,-122.309
401,2019,12,YX,Republic Airline,"Salt Lake City, UT: Salt Lake City International",30,6,2.82,0,1.19,0,1.99,0,0,391,247,0,51,0,93,0,US,SLC,Salt Lake City International Airport,40.7884,-111.978
402,2019,12,NK,Spirit Air Lines,"San Diego, CA: San Diego International",120,15,3.6,0,9.9,0,1.5,0,0,1317,763,0,428,0,126,15,US,SAN,San Diego International Airport,32.7336,-117.19
403,2019,12,NK,Spirit Air Lines,"Seattle, WA: Seattle/Tacoma International",117,14,4.36,0,8.15,0,1.5,0,0,703,115,0,497,0,91,16,US,SEA,Seattle-Tacoma International Airport,47.449,-122.309
404,2019,12,OH,PSA Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",80,21,5.15,0.67,4.05,0,11.13,1,0,1137,491,14,127,0,505,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
405,2019,12,OH,PSA Airlines Inc.,"Boston, MA: Logan International",6,2,0,0.36,1.21,0,0.42,4,0,202,0,53,87,0,62,13,US,BOS,Logan International Airport,42.3643,-71.0052
406,2019,12,OH,PSA Airlines Inc.,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",13,4,1.44,0,1.48,0,1.07,0,0,101,54,0,29,0,18,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
407,2019,12,OH,PSA Airlines Inc.,"Charlotte, NC: Charlotte Douglas International",7965,1510,275.81,23.74,388.6,2.18,819.66,56,5,96011,23722,2623,12333,80,57253,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
408,2019,12,OH,PSA Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",2382,633,141.06,16.05,169,0.27,306.62,63,18,52835,13268,2717,7795,36,29019,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
409,2019,12,OH,PSA Airlines Inc.,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",224,60,10.36,1.15,23.45,0,25.04,3,4,2555,355,43,941,0,1216,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
410,2019,12,OH,PSA Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",93,19,4.81,0.92,1.34,0,11.93,0,0,835,197,57,57,0,524,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
411,2019,12,OH,PSA Airlines Inc.,"Houston, TX: George Bush Intercontinental/Houston",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
412,2019,12,OH,PSA Airlines Inc.,"New York, NY: LaGuardia",174,62,15.36,1,22.57,0,23.07,8,2,5533,1269,109,1553,0,2602,23,US,LGA,LaGuardia Airport,40.775,-73.875
413,2019,12,OH,PSA Airlines Inc.,"Philadelphia, PA: Philadelphia International",1386,411,74.25,13.83,157.91,0.02,164.99,29,0,32259,5288,1297,9457,7,16210,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
414,2019,12,OO,SkyWest Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2051,313,75.4,21.37,57.79,0,158.45,5,0,31488,11774,3522,3047,0,13145,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
415,2019,12,OO,SkyWest Airlines Inc.,"Boston, MA: Logan International",61,20,2.86,0.11,11.71,0.52,4.79,6,0,1625,232,26,978,11,378,13,US,BOS,Logan International Airport,42.3643,-71.0052
416,2019,12,OO,SkyWest Airlines Inc.,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",46,7,1.2,1.24,1.46,0,3.1,0,0,544,22,215,106,0,201,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
417,2019,12,OO,SkyWest Airlines Inc.,"Charlotte, NC: Charlotte Douglas International",89,21,10.25,2.13,3.7,0,4.92,1,0,1600,970,103,137,0,390,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
418,2019,12,OO,SkyWest Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",16,5,2,0,0.81,0,2.19,0,0,263,64,0,17,0,182,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
419,2019,12,OO,SkyWest Airlines Inc.,"Denver, CO: Denver International",4557,802,198.41,27.16,213.11,2.63,360.7,138,11,84051,35539,3932,10541,80,33959,9,US,DEN,Denver International Airport,39.8617,-104.673
420,2019,12,OO,SkyWest Airlines Inc.,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1449,302,69.25,21,68.87,0,142.88,27,5,31391,10771,3960,3475,0,13185,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
421,2019,12,OO,SkyWest Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",3814,614,124.14,45.01,93.87,1.6,349.39,55,3,64020,17654,12655,3921,53,29737,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
422,2019,12,OO,SkyWest Airlines Inc.,"Newark, NJ: Newark Liberty International",31,11,4.77,0,4.08,0,2.15,0,0,797,303,0,332,0,162,21,US,EWR,Newark Liberty International Airport,40.6925,-74.1686
423,2019,12,OO,SkyWest Airlines Inc.,"Houston, TX: George Bush Intercontinental/Houston",1324,262,64.53,8.92,73.02,0,115.53,20,3,23616,7793,1679,2836,0,11308,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
424,2019,12,OO,SkyWest Airlines Inc.,"New York, NY: John F. Kennedy International",58,21,7.41,1.55,4.57,0,7.47,4,1,2532,982,775,317,0,458,22,US,JFK,John F. Kennedy International Airport,40.6397,-73.7789
425,2019,12,OO,SkyWest Airlines Inc.,"Las Vegas, NV: McCarran International",254,50,11.07,4.01,7.72,0,27.2,3,0,4901,1498,352,276,0,2775,7,US,LAS,Harry Reid International Airport,36.0801,-115.152
426,2019,12,OO,SkyWest Airlines Inc.,"Los Angeles, CA: Los Angeles International",3053,606,129.63,15.12,189.96,0.7,270.58,64,1,56079,23524,1958,7372,34,23191,6,US,LAX,Los Angeles International Airport,33.9425,-118.408
427,2019,12,OO,SkyWest Airlines Inc.,"New York, NY: LaGuardia",316,93,9.97,9.41,42.87,0.61,30.13,6,0,8679,1412,939,3043,11,3274,23,US,LGA,LaGuardia Airport,40.775,-73.875
428,2019,12,OO,SkyWest Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",3520,623,123.78,66.3,128.18,1.26,303.48,64,9,76922,24080,14219,5842,32,32749,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
429,2019,12,OO,SkyWest Airlines Inc.,"Chicago, IL: Chicago O'Hare International",5416,1214,233.58,36.45,399.91,2.3,541.76,129,3,120448,50933,8980,19243,41,41251,18,US,ORD,Chicago O'Hare International Airport,41.9786,-87.9047
430,2019,12,OO,SkyWest Airlines Inc.,"Philadelphia, PA: Philadelphia International",21,3,0.91,0,0.32,0,1.77,0,0,97,49,0,11,0,37,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
431,2019,12,OO,SkyWest Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",1167,172,33.86,4.63,44.62,0,88.89,13,2,14029,4442,1138,1541,0,6908,12,US,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012
432,2019,12,OO,SkyWest Airlines Inc.,"San Diego, CA: San Diego International",721,98,27.48,0,29.51,0,41.02,8,3,6440,2671,0,1091,0,2678,15,US,SAN,San Diego International Airport,32.7336,-117.19
433,2019,12,OO,SkyWest Airlines Inc.,"Seattle, WA: Seattle/Tacoma International",1410,203,40.97,10.07,79.82,2.41,69.73,8,1,12661,3389,1833,3204,54,4181,16,US,SEA,Seattle-Tacoma International Airport,47.449,-122.309
434,2019,12,OO,SkyWest Airlines Inc.,"San Francisco, CA: San Francisco International",3560,1187,128.03,11.3,652.73,0.65,394.29,224,32,117498,27242,1724,52812,15,35705,17,US,SFO,San Francisco International Airport,37.619,-122.375
435,2019,12,OO,SkyWest Airlines Inc.,"Salt Lake City, UT: Salt Lake City International",4371,614,140.31,41.12,134.34,2.82,295.41,54,21,53022,15160,6660,4490,130,26582,0,US,SLC,Salt Lake City International Airport,40.7884,-111.978
436,2019,12,UA,United Air Lines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",322,75,20.5,0.74,23.01,0,30.75,0,0,5335,1317,36,896,0,3086,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
437,2019,12,UA,United Air Lines Inc.,"Boston, MA: Logan International",1069,316,53.57,5.26,163.64,0,93.53,15,2,26622,4385,682,12746,0,8809,13,US,BOS,Logan International Airport,42.3643,-71.0052
438,2019,12,UA,United Air Lines Inc.,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",291,54,16.17,1.74,13.05,0,23.04,0,0,2789,901,64,374,0,1450,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
439,2019,12,UA,United Air Lines Inc.,"Charlotte, NC: Charlotte Douglas International",18,4,0.4,0.55,0.39,0,2.67,1,0,560,61,24,37,0,438,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
440,2019,12,UA,United Air Lines Inc.,"Washington, DC: Ronald Reagan Washington National",336,48,12.22,1.82,17.62,0,16.34,0,1,1968,403,136,516,0,913,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
441,2019,12,UA,United Air Lines Inc.,"Denver, CO: Denver International",5788,842,207.32,32.84,319.84,0,282,5,1,55887,15476,1785,12813,0,25813,9,US,DEN,Denver International Airport,39.8617,-104.673
442,2019,12,UA,United Air Lines Inc.,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",500,109,31.14,2.24,35.78,0,39.84,1,1,6343,1642,194,1313,0,3194,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
443,2019,12,UA,United Air Lines Inc.,"Detroit, MI: Detroit Metro Wayne County",105,15,6.81,0.21,2.54,0,5.45,0,0,659,332,6,87,0,234,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
444,2019,12,UA,United Air Lines Inc.,"Newark, NJ: Newark Liberty International",4922,1610,203.09,28.83,1039.54,0,338.55,39,24,146063,21250,8441,82064,0,34308,21,US,EWR,Newark Liberty International Airport,40.6925,-74.1686
445,2019,12,UA,United Air Lines Inc.,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",769,188,41.82,2.77,78.97,0,64.43,0,2,11387,2781,213,3220,0,5173,2,US,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
446,2019,12,UA,United Air Lines Inc.,"Houston, TX: George Bush Intercontinental/Houston",5175,784,187.84,19.41,265.76,0,310.99,4,7,49029,11114,1039,10266,0,26610,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
447,2019,12,UA,United Air Lines Inc.,"Las Vegas, NV: McCarran International",1054,190,37,5.81,68.38,0,78.81,1,1,12789,2001,386,3970,0,6432,7,US,LAS,Harry Reid International Airport,36.0801,-115.152
448,2019,12,UA,United Air Lines Inc.,"Los Angeles, CA: Los Angeles International",2281,471,121.8,9.46,211.09,0,128.65,4,3,28412,9517,596,7541,0,10758,6,US,LAX,Los Angeles International Airport,33.9425,-118.408
449,2019,12,UA,United Air Lines Inc.,"New York, NY: LaGuardia",664,186,25.59,1.6,106.08,0,52.73,0,2,12417,1513,117,6583,0,4204,23,US,LGA,LaGuardia Airport,40.775,-73.875
450,2019,12,UA,United Air Lines Inc.,"Orlando, FL: Orlando International",1135,221,59.62,5.37,64.12,0,91.89,3,3,14648,3604,252,2933,0,7859,4,US,MCO,Orlando International Airport,28.4294,-81.309
451,2019,12,UA,United Air Lines Inc.,"Miami, FL: Miami International",564,143,37.62,6.19,50.14,0,49.05,0,0,8832,2403,669,1849,0,3911,3,US,MIA,Miami International Airport,25.7932,-80.2906
452,2019,12,UA,United Air Lines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",236,28,5.4,0.95,10.55,0,11.1,0,0,1661,210,44,521,0,886,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
453,2019,12,UA,United Air Lines Inc.,"Chicago, IL: Chicago O'Hare International",5969,960,213.05,33.61,310.66,0,402.68,18,7,63416,15322,2971,11438,0,33685,18,US,ORD,Chicago O'Hare International Airport,41.9786,-87.9047
454,2019,12,UA,United Air Lines Inc.,"Philadelphia, PA: Philadelphia International",359,82,19.21,3.36,32.99,0,26.44,0,0,5518,912,277,1937,0,2392,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
455,2019,12,UA,United Air Lines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",684,151,44.24,3.52,38.72,0,64.52,0,2,9540,2945,179,1483,0,4933,12,US,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012
456,2019,12,UA,United Air Lines Inc.,"San Diego, CA: San Diego International",842,177,39.36,3.26,71.48,0,62.9,5,6,9668,2476,660,2325,0,4207,15,US,SAN,San Diego International Airport,32.7336,-117.19
457,2019,12,UA,United Air Lines Inc.,"Seattle, WA: Seattle/Tacoma International",730,146,27.27,1.26,52.73,0,64.74,1,1,8279,1301,90,1901,0,4987,16,US,SEA,Seattle-Tacoma International Airport,47.449,-122.309
458,2019,12,UA,United Air Lines Inc.,"San Francisco, CA: San Francisco International",4451,1433,200.91,16.28,915.72,0,300.09,22,5,109305,18460,1364,61151,0,28330,17,US,SFO,San Francisco International Airport,37.619,-122.375
459,2019,12,UA,United Air Lines Inc.,"Salt Lake City, UT: Salt Lake City International",127,19,5.79,1.07,5.51,0,6.63,0,1,1278,455,55,389,0,379,0,US,SLC,Salt Lake City International Airport,40.7884,-111.978
460,2019,12,WN,Southwest Airlines Co.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3039,516,210.09,3.96,79.48,3.35,219.12,21,0,24220,9661,284,2603,120,11552,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
461,2019,12,WN,Southwest Airlines Co.,"Boston, MA: Logan International",882,206,70.51,2.34,64.74,0,68.41,33,1,11261,3461,359,4214,0,3227,13,US,BOS,Logan International Airport,42.3643,-71.0052
462,2019,12,WN,Southwest Airlines Co.,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6345,1066,380.38,4.76,192.13,5.59,483.14,69,8,47428,16776,475,6070,133,23974,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
463,2019,12,WN,Southwest Airlines Co.,"Charlotte, NC: Charlotte Douglas International",293,54,28.07,0,7.23,0.86,17.84,3,0,2136,1013,0,191,24,908,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
464,2019,12,WN,Southwest Airlines Co.,"Washington, DC: Ronald Reagan Washington National",1381,305,111.62,3.23,63.75,2,124.4,9,0,14858,5999,95,1992,103,6669,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
465,2019,12,WN,Southwest Airlines Co.,"Denver, CO: Denver International",6217,1214,420.17,11.93,233.3,7.56,541.04,55,2,58810,20646,830,9000,297,28037,9,US,DEN,Denver International Airport,39.8617,-104.673
466,2019,12,WN,Southwest Airlines Co.,"Detroit, MI: Detroit Metro Wayne County",454,102,56.72,1,7.13,0,37.15,4,0,4126,2206,300,186,0,1434,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
467,2019,12,WN,Southwest Airlines Co.,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2170,403,161.38,0.82,100,4.44,136.36,9,9,19135,7498,63,3996,124,7454,2,US,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
468,2019,12,WN,Southwest Airlines Co.,"Las Vegas, NV: McCarran International",5183,1158,344.61,5.52,256.51,5.57,545.79,46,5,60654,16017,572,14219,131,29715,7,US,LAS,Harry Reid International Airport,36.0801,-115.152
469,2019,12,WN,Southwest Airlines Co.,"Los Angeles, CA: Los Angeles International",3307,894,312.09,6.7,207.48,2.84,364.89,49,2,43436,15552,421,8074,70,19319,6,US,LAX,Los Angeles International Airport,33.9425,-118.408
470,2019,12,WN,Southwest Airlines Co.,"New York, NY: LaGuardia",1118,393,110.86,3.88,167.61,0,110.66,17,5,23137,6486,384,10029,0,6238,23,US,LGA,LaGuardia Airport,40.775,-73.875
471,2019,12,WN,Southwest Airlines Co.,"Orlando, FL: Orlando International",3761,750,268.18,7.54,170.01,1.25,303.03,28,10,38609,13606,1209,6899,36,16859,4,US,MCO,Orlando International Airport,28.4294,-81.309
472,2019,12,9E,Endeavor Air Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3802,468,115.8,11.79,148.86,0.45,191.11,3,0,32762,11503,608,4885,93,15673,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
473,2019,12,9E,Endeavor Air Inc.,"Boston, MA: Logan International",420,95,17.02,3.27,41.25,0,33.46,27,0,9480,1539,1260,3623,0,3058,13,US,BOS,Logan International Airport,42.3643,-71.0052
474,2019,12,9E,Endeavor Air Inc.,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",225,39,8.98,2.34,15.97,0,11.71,1,0,3317,756,198,892,0,1471,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
475,2019,12,9E,Endeavor Air Inc.,"Charlotte, NC: Charlotte Douglas International",204,48,15.32,0.17,14.76,0,17.75,5,0,2926,1064,32,669,0,1161,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
476,2019,12,9E,Endeavor Air Inc.,"Washington, DC: Ronald Reagan Washington National",115,25,3.95,0.51,10.61,0,9.93,1,0,1940,303,69,627,0,941,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
477,2019,12,9E,Endeavor Air Inc.,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",98,24,7.08,0.69,8.78,0,7.45,0,3,1134,403,11,292,0,428,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
478,2019,12,9E,Endeavor Air Inc.,"Detroit, MI: Detroit Metro Wayne County",1676,212,53.41,14.24,44.82,0,99.53,5,0,18605,5407,3482,1754,0,7962,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
479,2019,12,9E,Endeavor Air Inc.,"Newark, NJ: Newark Liberty International",155,45,10.41,2.32,24.88,0,7.4,3,0,4112,900,149,2086,0,977,21,US,EWR,Newark Liberty International Airport,40.6925,-74.1686
480,2019,12,9E,Endeavor Air Inc.,"Houston, TX: George Bush Intercontinental/Houston",77,18,5.4,3.54,4.7,0,4.35,0,0,1295,372,300,157,0,466,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
481,2019,12,9E,Endeavor Air Inc.,"New York, NY: John F. Kennedy International",1606,334,65.99,8.1,138.85,0,121.05,26,1,26012,6000,979,9091,0,9942,22,US,JFK,John F. Kennedy International Airport,40.6397,-73.7789
